user,location,source,place,created_at,geo_enabled,friends_count,text,retweet_count,retweeted_status,Sentiment
KingKisshor,,Twitter for iPhone,,12-04-2021 02:27,FALSE,5,"@I_Mal_Ko @CPDelhi @CPDelhi can’t control Rapes Crimes Murders Riots Killings in Delhi 
All they can do is to catch… https://t.co/uAkVsEirPd",0,FALSE,Positive
NavJammu,,Twitter for iPhone,,12-04-2021 02:27,TRUE,1022,"Which section of law gives police the right to torture an accused's relatives?! 

@capt_amarinder we demand an acti… https://t.co/nXqu88J5Li",11,FALSE,Positive
SaveOurAnndata,"Punjab, India",🦉TeleTweet,,12-04-2021 02:27,FALSE,228,"Farmers are harassed by this govt either by tear gas, water canons, lathicharge,nails and barbed wire fencing on ro… https://t.co/vBsd1tSc5l",0,FALSE,Positive
NikhilPatidarr,"Bhopal, India",Twitter for Android,,12-04-2021 02:27,TRUE,176,"March on san Francisco's iconic 
Golden gate bridge is solidarity with the farmers protestors In India. Hundreds ca… https://t.co/BLkk1cktfx",1,FALSE,Positive
kiranjattsandhu,"Portage, MI",ISupportFarmers,,12-04-2021 02:27,FALSE,69,"Youth farmer Ranjit Singh reveals shocking details of police torture on him
#DelhiPolice_TorturingFarmers
 Support… https://t.co/k2zXQXNpnM",1,FALSE,Negative
KingKisshor,,Twitter for iPhone,,12-04-2021 02:27,FALSE,5,"@RaaJVinderkaur @CPDelhi can’t control Rapes Crimes Murders Riots Killings in Delhi 
All they can do is to catch in… https://t.co/ykla4y9xOe",0,FALSE,Positive
KULVEER29653138,Hatepur,Twitter Web App,,12-04-2021 02:27,FALSE,395,"We are with our Farmers. 
#DelhiPolice_TorturingFarmers",2,FALSE,Positive
kaurraman00,,ISupportFarmers,,12-04-2021 02:27,FALSE,152,"This brutality of Delhi police must stop. 
#DelhiPolice_TorturingFarmers
 Farmers against injustice. https://t.co/qTFP41EFs8",0,FALSE,Positive
KingKisshor,,Twitter for iPhone,,12-04-2021 02:27,FALSE,5,"@SonnyJudge1 @CPDelhi can’t control Rapes Crimes Murders Riots Killings in Delhi 
All they can do is to catch innoc… https://t.co/gKF5ArEgNQ",0,FALSE,Positive
deeprana1007,,ISupportFarmers,,12-04-2021 02:27,FALSE,71,"Police 'torturing' farmers in UP, Uttarakhand to stop them from joining protests: BKU
#DelhiPolice_TorturingFarmers… https://t.co/gyYzEUYLM2",0,FALSE,Positive
ReshmaMajeed5,"chowkibal, jammu&kashmir",Twitter Web App,,12-04-2021 02:27,FALSE,239,"One of the visuals showing the torturing mode to restrict farmers!

#DelhiPolice_TorturingFarmers https://t.co/tBEEsKfu45",1,FALSE,Positive
Harj999,,Twitter for iPhone,,12-04-2021 02:27,FALSE,529,"The government wants to divide us so we fail
Be aware and fight together 
Save our future 

 #DelhiPolice_TorturingFarmers

#FarmersProtest",1,FALSE,Negative
loyal90901246,,Twitter for iPhone,,12-04-2021 02:27,FALSE,467,@DelhiPolice officers who abducted Punjabi Sikh student &amp; horrifically tortured him need to be stood down @AmitShah… https://t.co/xEQVgwBexN,0,FALSE,Negative
NindaBains,Canada,Twitter for Android,,12-04-2021 02:27,FALSE,277,"This is shame for the government. 
#DelhiPolice_TorturingFarmers https://t.co/irzQbd0Bwc",2,FALSE,Positive
KingKisshor,,Twitter for iPhone,,12-04-2021 02:26,FALSE,5,"@HryTweet_ @CPDelhi can’t control Rapes Crimes Murders Riots Killings in Delhi 
All they can do is to catch innocen… https://t.co/gLlpjiagxK",0,FALSE,Positive
dnyadav,INDIA,Twitter for Android,,12-04-2021 02:26,TRUE,5859,"Our farmer’s haven’t given up the protesting. we shouldn’t give up posting, please do your part raise your voice fo… https://t.co/P2btSZd9Ii",1,FALSE,Positive
judge_rupinder,,ISupportFarmers,,12-04-2021 02:26,FALSE,56,Delhi police using force to beat the farmers. They took some farmers to jail and registered false cases on them.… https://t.co/HLXKaowXml,1,FALSE,Negative
Navjot_nagra02,"Seattle, WA",Twitter for iPhone,,12-04-2021 02:26,FALSE,168,Modi/RSS/Delhi police in desperation trying to torture &amp; intimidate farmers. Farmers standing firm and srong on the… https://t.co/eDVW31lS6B,1,FALSE,Negative
KingKisshor,,Twitter for iPhone,,12-04-2021 02:26,FALSE,5,"@devashi33 @Sakina_Qureshi_ @MonikaSinghSays @CPDelhi can’t control Rapes Crimes Murders Riots Killings in Delhi 
A… https://t.co/cr4rXvp98S",0,FALSE,Positive
surjeets3s,,Twitter for Android,,12-04-2021 02:26,FALSE,256,"Nodeep Kaur
Ranjeet Singh
mandeep punia
Gurdeep sidana
and many others are victims of Delhi police's brutality
 .… https://t.co/MEpRE4gTmQ",3,FALSE,Positive
behlaraman,"Punjab, India",Twitter for Android,,12-04-2021 02:26,FALSE,408,"Stop Torturing the Farmers 
#DelhiPolice_TorturingFarmers https://t.co/SItBdJine1",0,FALSE,Positive
jssaini54634980,,ISupportFarmers,,12-04-2021 02:26,FALSE,164,"BJP torturing farmers through Delhi Police, says PPCC Presi
#DelhiPolice_TorturingFarmers
 I support farmers! https://t.co/jaEEhR9HF2",0,FALSE,Positive
Ramn_dip,"jalandhar,punjab",Twitter for iPhone,,12-04-2021 02:26,TRUE,483,"@hkp3003 1st wish  modi announced that we repealed three black Laws ..
2nd wish  After announced this he died there… https://t.co/lde6py9ZCI",0,FALSE,Negative
Manniepreet,,NoFoodNoFarmer,,12-04-2021 02:26,FALSE,192,"Haryana and Delhi police continue to arrest peaceful farmer protestors. 
https://t.co/A7pFLZrv37… https://t.co/Q6WOfzEa7q",1,FALSE,Positive
devashi33,India ,Twitter Web App,,12-04-2021 02:26,FALSE,2367,"Every new Day is a new 
Opportunity for success.

Always stand with farmers,
Keep supporting farmers.… https://t.co/NBTLkaJozK",0,FALSE,Positive
DeepkaHothi,,Twitter for iPhone,,12-04-2021 02:26,FALSE,37,Repeal the farm bills! #DelhiPolice_TorturingFarmers,0,FALSE,Positive
Mehakpreet00,PUNJAB,Twitter for Android,,12-04-2021 02:26,FALSE,19,"Dehli police arrested him illegally and torture badly, he admit in hospital 
#DelhiPolice_TorturingFarmers https://t.co/N8DYa8V9wv",0,FALSE,Negative
SonnyJudge1,,NoFoodNoFarmer,,12-04-2021 02:26,FALSE,561,The current Indian administration is condoning violence against farmers. The world is watching.… https://t.co/9cDIQphTuO,0,FALSE,Positive
RaaJVinderkaur,ਦੋਆਬਾ,Twitter for iPhone,,12-04-2021 02:26,TRUE,276,Lakha Sidhana's brother made sensational revelations in front of camera! Serious allegations made on Delhi Police… https://t.co/4sdNdDekON,9,FALSE,Positive
I_Mal_Ko,India,IFTTT,,12-04-2021 02:26,FALSE,878,"He is lakha sidhana's brother, Delhi police kidnapped him last night and brutally tortured him, He is law student a… https://t.co/9Sb5Me2yrh",2,FALSE,Negative
SukheetJataana,Canada,NoFoodNoFarmer,,12-04-2021 02:26,FALSE,494,"Police 'torturing' farmers in UP, Uttarakhand to stop them from joining protests: BKU
#DelhiPolice_TorturingFarmers… https://t.co/FDj11A1FRC",0,FALSE,Positive
Manpre59,"Banga, India",🦉TeleTweet,,12-04-2021 02:26,FALSE,388,"Farmers are harassed by this govt either by tear gas, water canons, lathicharge,nails and barbed wire fencing on ro… https://t.co/QWK4P6Kkt6",6,FALSE,Positive
RajDhanda17,"Vancouver, British Columbia",Twitter for iPhone,,12-04-2021 02:26,TRUE,1730,Keep supporting keep tweeting. #DelhiPolice_TorturingFarmers,7,FALSE,Positive
hansra9,,Twitter for Android,,12-04-2021 02:26,FALSE,206,Lakha Sidhana's brother was beaten up mercilessly by the Delhi police. We prople of Punjab must stand united to con… https://t.co/oERxuME5oU,1,FALSE,Negative
NauNihal2018,,ISupportFarmers,,12-04-2021 02:26,FALSE,71,BJP goons throwing stones at farmers with Delhi police just standing and watching from behind. Shame Delhi police… https://t.co/SB7YXrnyp0,1,FALSE,Negative
Manpre59,"Banga, India",🦉TeleTweet,,12-04-2021 02:25,FALSE,388,Who's provoking violence here??? Remember who attacked'em?? #DelhiPolice_TorturingFarmers https://t.co/XLB1R0aDK6,17,FALSE,Positive
Manpre59,"Banga, India",🦉TeleTweet,,12-04-2021 02:25,FALSE,388,Delhi police using force to beat the farmers. They took some farmers to jail and registered false cases on them.… https://t.co/6BLRyJgXPY,0,FALSE,Negative
Manpre59,"Banga, India",🦉TeleTweet,,12-04-2021 02:25,FALSE,388,We wouldn't forget this brutal act by Delhi police on a person who was defending a woman from BJP goons.… https://t.co/JmuRYHLggP,0,FALSE,Negative
rajasthani03,,ISupportFarmers,,12-04-2021 02:25,FALSE,23,"The Government is not interested in stopping torture by the police
#DelhiPolice_TorturingFarmers
 Sad for democrati… https://t.co/UaK2GtgoKX",0,FALSE,Negative
Ashutoshyadavv_,"Gwalior, India",Twitter for Android,,12-04-2021 02:25,FALSE,174,"They are trying to stop the protest by suppressing the youth farmers, by torturing and using the unlawful means.… https://t.co/XfkXssmdDC",0,FALSE,Positive
BhagwantSandh12,,ISupportFarmers,,12-04-2021 02:25,FALSE,94,Modi/Shah are killing democracy by misusing Delhi and Haryana police to arrest the farmer protestors.… https://t.co/LkhAHwzrZV,0,FALSE,Negative
MalikAvni,,Twitter for iPhone,,12-04-2021 02:25,TRUE,632,"Stop the brutality! ✋🏽#DelhiPolice_TorturingFarmers
#FarmersProtest https://t.co/JDyFXi1gzK",4,FALSE,Positive
jaggisandhu4,,Twitter for Android,,12-04-2021 02:25,TRUE,193,Delhi police ss army #DelhiPolice_TorturingFarmers,2,FALSE,Positive
SukhdevSingh_,"Punjab, India",Twitter for Android,,12-04-2021 02:25,FALSE,3317,"Highly condemnable action of Delhi Police .
How they entered in Punjab n tortured cousin of Lakha Sadhana without a… https://t.co/zsniz2Klvz",10,FALSE,Positive
kiranjattsandhu,"Portage, MI",ISupportFarmers,,12-04-2021 02:25,FALSE,69,"Police torture must stop. 
#DelhiPolice_TorturingFarmers
 Support farmers!!!!!!! https://t.co/kY0gy2oZM0",1,FALSE,Positive
Harj999,,Twitter for iPhone,,12-04-2021 02:25,FALSE,529,"United, we win
Divided, we fall 
Support farmers 

 #DelhiPolice_TorturingFarmers

#FarmersProtest",3,FALSE,Positive
Manpre59,"Banga, India",🦉TeleTweet,,12-04-2021 02:25,FALSE,388,First Government makes these law without consulting with Farmers and experts. Now govt Humiliating farmers and hara… https://t.co/oMQV5Ae9fT,0,FALSE,Positive
MohanSi56453954,,Twitter for Android,,12-04-2021 02:25,TRUE,1004,"Together we will win 
#DelhiPolice_TorturingFarmers https://t.co/AizE2fswj3",1,FALSE,Positive
Mandeep70056507,,Twitter for Android,,12-04-2021 02:25,FALSE,89,"Today Hashtag 
Retweet 

#DelhiPolice_TorturingFarmers https://t.co/wCb3DyCX7A",0,FALSE,Positive
kaurraman00,,ISupportFarmers,,12-04-2021 02:25,FALSE,152,"Delhi police beating and torturing farmers on behest of BJP
#DelhiPolice_TorturingFarmers
 Farmers against injustic… https://t.co/RFK0ppEYI1",0,FALSE,Positive
Parmind74776100,Canada,Twitter for Android,,12-04-2021 02:25,FALSE,5010,"Much respect to our brave farmers 🙏🏽🙏🏽❤️

#FarmersProtest 

#DelhiPolice_TorturingFarmers https://t.co/jXrEii94dR… https://t.co/ZggmOPP3Ye",3,FALSE,Positive
ravinder_badwal,ITALIA🇮🇹🇮🇹🇮🇹,Twitter for iPhone,,12-04-2021 02:25,FALSE,21,Today hashtag #DelhiPolice_TorturingFarmers,0,FALSE,Positive
Manpre59,"Banga, India",🦉TeleTweet,,12-04-2021 02:25,FALSE,388,March on san Francisco's iconic Golden gate bridge is solidarity with the farmers protestors In India. Hundreds cam… https://t.co/Ol9nK8VCQA,5,FALSE,Positive
deeprana1007,,ISupportFarmers,,12-04-2021 02:25,FALSE,71,"Haryana and Delhi police continue to arrest peaceful farmer protestors. 
https://t.co/WO0o93EUap… https://t.co/Kn0bmdY1sm",0,FALSE,Positive
kdhanjal12,Canada,Twitter for Android,,12-04-2021 02:25,TRUE,1514,"Racism is taught in our society, it is not automatic. It is learned behavior toward persons with dissimilar physica… https://t.co/vhZPcSho1u",8,FALSE,Positive
YSAnttal,,Twitter for Android,,12-04-2021 02:25,FALSE,1158,"Good morning ji 🙏 4
#DelhiPolice_TorturingFarmers https://t.co/haWtXy1wgu",1,FALSE,Positive
Manpre59,"Banga, India",🦉TeleTweet,,12-04-2021 02:25,FALSE,388,How does Delhi police have jurisdiction outside of Delhi?? Can someone please explain that to me?… https://t.co/G4Cx0GTT4S,2,FALSE,Positive
judge_rupinder,,ISupportFarmers,,12-04-2021 02:24,FALSE,56,"Delhi police using metal rods for farmers. Shame on Modi 
#DelhiPolice_TorturingFarmers
 I support farmers!!! https://t.co/IZGidXgdXr",0,FALSE,Positive
malwa47,"Punjab , India",Twitter for Android,,12-04-2021 02:24,TRUE,472,"@bhavjitsingh_ @Tractor2twitr Ex armyman : i cannot swallow this humiliation
#DelhiPolice_TorturingFarmers https://t.co/SE45zZ9vzE",0,FALSE,Positive
sidhujot6,,Twitter for Android,,12-04-2021 02:24,FALSE,297,#DelhiPolice_TorturingFarmers Delhi police arrested him illegally 2 days ago from Punjab and brutally  tortured him… https://t.co/qNQXAmEsF3,0,FALSE,Negative
I_Mal_Ko,India,🦉TeleTweet,,12-04-2021 02:24,FALSE,878,"Farmers are harassed by this govt either by tear gas, water canons, lathicharge,nails and barbed wire fencing on ro… https://t.co/R4dL12iwpD",0,FALSE,Positive
KingKisshor,,Twitter for iPhone,,12-04-2021 02:24,FALSE,5,"@CPDelhi your Motto says 
         “Shanti Seva Nyaya”
 Think for few seconds, all that you are doing is correct??… https://t.co/Iq0tVKNgGM",0,FALSE,Negative
jssaini54634980,,ISupportFarmers,,12-04-2021 02:24,FALSE,164,"Delhi police beating the farmers for peaceful protest.
#DelhiPolice_TorturingFarmers
 I support farmers! https://t.co/8Q8thpAlCo",0,FALSE,Positive
Harmanp27425784,,Twitter for iPhone,,12-04-2021 02:24,FALSE,17,Shame on Delhi Police #DelhiPolice_TorturingFarmers,0,FALSE,Positive
Manniepreet,,NoFoodNoFarmer,,12-04-2021 02:24,FALSE,192,"Police silencing the farmers by torturing them.
#DelhiPolice_TorturingFarmers
 The World is Watching https://t.co/RCQZTjm28j",0,FALSE,Positive
sidhujot6,,Twitter for Android,,12-04-2021 02:24,FALSE,297,"#DelhiPolice_TorturingFarmers What was the fault of Ranjeet Singh, Nodeep kaur and Shiv Kumar part from being pro F… https://t.co/tj5KRS0H6J",0,FALSE,Positive
SonnyJudge1,,NoFoodNoFarmer,,12-04-2021 02:24,FALSE,561,"Farmers sitting on the highway carrying the KMP highway closed, trolleys, mattresses and cots.… https://t.co/wYEjwB5F1v",0,FALSE,Negative
babusinhsolank5,Gujarat Gandhinagar,Twitter Web App,,12-04-2021 02:24,FALSE,1785,"We have not forgotten to stop innocent farmers from going to Delhi by the Delhi Police.

Delhi Police is used to to… https://t.co/fMr3fWCNoU",0,FALSE,Positive
Manpre59,"Banga, India",🦉TeleTweet,,12-04-2021 02:24,FALSE,388,India has been downgraded from an electoral democracy to an electoral autocracy. #DelhiPolice_TorturingFarmers https://t.co/AOy8b6pC7i,3,FALSE,Positive
Manpre59,"Banga, India",🦉TeleTweet,,12-04-2021 02:24,FALSE,388,At least 30 farmer leaders in Haryana arrested! Arrests take place two days before the commencement of the nationwi… https://t.co/r3Ez5LvDw3,1,FALSE,Negative
Harj999,,Twitter for iPhone,,12-04-2021 02:24,FALSE,529,"We should stay united 
If we don’t stay united, the police will torture us like they did with Lakha’s brother… https://t.co/QU2gV9oxGq",2,FALSE,Positive
SukheetJataana,Canada,NoFoodNoFarmer,,12-04-2021 02:24,FALSE,494,Delhi police using force to beat the farmers. They took some farmers to jail and registered false cases on them.… https://t.co/hxyBxSAd3J,1,FALSE,Negative
thind_akashdeep,"Chandigarh, India",Twitter for Android,,12-04-2021 02:24,TRUE,55,"Delhi police is shameful to extinct level as they're torturing the people who provides them food.
#DelhiPolice_TorturingFarmers",0,FALSE,Negative
sachinkumarjhaa,अखंड भारत 🚩,Twitter for Android,,12-04-2021 02:24,FALSE,642,"Cute and scared protestors 
#DelhiPolice_TorturingFarmers https://t.co/rIGnMeAq0u",2,FALSE,Positive
with_kaur,,Twitter for iPhone,,12-04-2021 02:24,FALSE,1470,@Manmind32406985 Wow #DelhiPolice_TorturingFarmers #FarmersProtest welcome 🙏 ji,6,FALSE,Positive
sukhveen4_,"Ludhiana, Punjab",Twitter for iPhone,,12-04-2021 02:24,FALSE,12,Their torturers from NOV 2020 to today’s date ਨਾ ਭੁੱਲਣਯੋਗ ਨਾ ਬਖਸਣਜੋਗ 🙏🏻 #DelhiPolice_TorturingFarmers https://t.co/x7mmIz8yyL,4,FALSE,Positive
NindaBains,Canada,Twitter for Android,,12-04-2021 02:24,FALSE,277,"International support for #FarmersProtest 
#DelhiPolice_TorturingFarmers https://t.co/owawM6Wg6w",3,FALSE,Positive
NauNihal2018,,ISupportFarmers,,12-04-2021 02:24,FALSE,71,"Hospitalised farmer alleges torture by Sathankulam cops

#DelhiPolice_TorturingFarmers
 Farmers protest peacefully https://t.co/9JLRzrDaqR",3,FALSE,Positive
YSAnttal,,Twitter for Android,,12-04-2021 02:23,FALSE,1158,"Good ji 🙏2
#DelhiPolice_TorturingFarmers https://t.co/xG4Qs4UgjT",0,FALSE,Positive
kdhanjal12,Canada,Twitter for Android,,12-04-2021 02:23,TRUE,1514,"We're going to fight racism not with racism, but we're going to fight with solidarity. We say we're not going to fi… https://t.co/g4ZkV5evg1",4,FALSE,Positive
rajasthani03,,ISupportFarmers,,12-04-2021 02:23,FALSE,23,"Shame on Delhi police for arresting 80 years old farmer and torturing him
#DelhiPolice_TorturingFarmers
 Sad for de… https://t.co/DVzJJZt1NO",0,FALSE,Negative
sidhujot6,,Twitter for Android,,12-04-2021 02:23,FALSE,297,"#DelhiPolice_TorturingFarmers From Day1, Farmers are harassed by this govt either by tear gas, water canons, lathic… https://t.co/hBAqfSJpzN",0,FALSE,Positive
MalikAvni,,Twitter for iPhone,,12-04-2021 02:23,TRUE,632,"Speak up for the farmers. They’ve been facing a lot of cruelty. 
#FarmersProtest 
#DelhiPolice_TorturingFarmers https://t.co/cSpilDyLeI",4,FALSE,Positive
TutSimran,"California, 🇺🇸",Twitter for iPhone,,12-04-2021 02:23,FALSE,60,"@taransaini1590 RIP to these brave Warriors  standing up for our future generations #FarmersProtest 
Long Live my F… https://t.co/gJwbmgpDrj",2,FALSE,Positive
Amandeep_Gill13,ਮੇਰਾ ਸੋਹਣਾ ਦੇਸ਼ ਪੰਜਾਬ,Twitter for Android,,12-04-2021 02:23,FALSE,135,"THE DIFFERENCE BETWEEN 1984 AND 2021 IS WE HAVE THE POWER OF SOCIAL MEDIA ON OUR SIDE, DONT STOP POSTING AND RAISIN… https://t.co/vEm6kqsNUw",3,FALSE,Positive
BhagwantSandh12,,ISupportFarmers,,12-04-2021 02:23,FALSE,94,"Delhi police beating the farmers for peaceful protest.
#DelhiPolice_TorturingFarmers
 Inquilab zindabaad!!!!!! https://t.co/mLxIik7WH3",0,FALSE,Positive
YSAnttal,,Twitter for Android,,12-04-2021 02:23,FALSE,1158,"Thanks ji 🙏1
#DelhiPolice_TorturingFarmers https://t.co/rZHQQsw0Ed",0,FALSE,Positive
kiranjattsandhu,"Portage, MI",ISupportFarmers,,12-04-2021 02:23,FALSE,69,The hospitals around Delhi have seen a surge in emergency cases and 80% of those are poor farmers facing the tortur… https://t.co/8a5lnaK3k8,1,FALSE,Negative
GauravK83556602,"Bihar, India",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000017B1B495A90>, id='0bfe3ceab0eab897', url='https://api.twitter.com/1.1/geo/id/0bfe3ceab0eab897.json', place_type='admin', name='Bihar', full_name='Bihar, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000017B1B495A90>, type='Polygon', coordinates=[[[83.324301, 24.286947], [88.298296, 24.286947], [88.298296, 27.52129], [83.324301, 27.52129]]]), attributes={})",12-04-2021 02:23,TRUE,96,"Farm Laws are no less than 'Dealth Warrants' to farmers

Modi govt. has to take back the 3 Black Laws or else the f… https://t.co/DwwsBMMqzG",1,FALSE,Negative
